datetime,soil_moisture(m^3/m^3),precipitation(mm),hour,day,month,year,quarter,target
2026-01-24 08:00:00,0.29175,0.0,8,5,1,2026,1,[0.29175 0.29175 0.29175 0.29175 0.29175 0.29175]
2026-01-24 09:00:00,0.29175,0.0,9,5,1,2026,1,[0.29175 0.29175 0.29175 0.29175 0.29175 0.29175]
2026-01-24 10:00:00,0.29175,0.0,10,5,1,2026,1,[0.29175    0.29175    0.29175    0.29175    0.29175    0.29150003]
2026-01-24 11:00:00,0.29175,0.0,11,5,1,2026,1,[0.29175    0.29175    0.29175    0.29175    0.29150003 0.29125   ]
2026-01-24 12:00:00,0.29175,0.0,12,5,1,2026,1,[0.29175    0.29175    0.29175    0.29150003 0.29125    0.29125   ]
2026-01-24 13:00:00,0.29175,0.0,13,5,1,2026,1,[0.29175    0.29175    0.29150003 0.29125    0.29125    0.29125   ]
2026-01-24 14:00:00,0.29175,0.0,14,5,1,2026,1,[0.29175    0.29150003 0.29125    0.29125    0.29125    0.29125   ]
2026-01-24 15:00:00,0.29175,0.0,15,5,1,2026,1,[0.29150003 0.29125    0.29125    0.29125    0.29125    0.29125   ]
2026-01-24 16:00:00,0.29150003,0.0,16,5,1,2026,1,[0.29125 0.29125 0.29125 0.29125 0.29125 0.291  ]
2026-01-24 17:00:00,0.29125,0.0,17,5,1,2026,1,[0.29125 0.29125 0.29125 0.29125 0.291   0.291  ]
2026-01-24 18:00:00,0.29125,0.0,18,5,1,2026,1,[0.29125 0.29125 0.29125 0.291   0.291   0.291  ]
2026-01-24 19:00:00,0.29125,0.0,19,5,1,2026,1,[0.29125 0.29125 0.291   0.291   0.291   0.291  ]
2026-01-24 20:00:00,0.29125,0.0,20,5,1,2026,1,[0.29125 0.291   0.291   0.291   0.291   0.291  ]
2026-01-24 21:00:00,0.29125,0.0,21,5,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-24 22:00:00,0.291,0.0,22,5,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-24 23:00:00,0.291,0.0,23,5,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 00:00:00,0.291,0.0,0,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 01:00:00,0.291,0.0,1,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 02:00:00,0.291,0.0,2,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 03:00:00,0.291,0.1,3,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 04:00:00,0.291,0.1,4,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 05:00:00,0.291,0.3,5,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 06:00:00,0.291,0.3,6,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 07:00:00,0.291,0.5,7,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 08:00:00,0.291,0.4,8,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 09:00:00,0.291,0.3,9,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 10:00:00,0.291,0.7,10,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 11:00:00,0.291,0.6,11,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 12:00:00,0.291,0.4,12,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 13:00:00,0.291,0.3,13,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 14:00:00,0.291,0.3,14,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 15:00:00,0.291,0.3,15,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 16:00:00,0.291,0.3,16,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 17:00:00,0.291,0.3,17,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 18:00:00,0.291,0.3,18,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 19:00:00,0.291,0.3,19,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 20:00:00,0.291,0.0,20,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 21:00:00,0.291,0.0,21,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 22:00:00,0.291,0.0,22,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-25 23:00:00,0.291,0.0,23,6,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-26 00:00:00,0.291,0.0,0,0,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-26 01:00:00,0.291,0.0,1,0,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-26 02:00:00,0.291,0.0,2,0,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-26 03:00:00,0.291,0.0,3,0,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-26 04:00:00,0.291,0.0,4,0,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-26 05:00:00,0.291,0.0,5,0,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-26 06:00:00,0.291,0.0,6,0,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-26 07:00:00,0.291,0.0,7,0,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-26 08:00:00,0.291,0.0,8,0,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-26 09:00:00,0.291,0.0,9,0,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-26 10:00:00,0.291,0.0,10,0,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-26 11:00:00,0.291,0.0,11,0,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-26 12:00:00,0.291,0.0,12,0,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-26 13:00:00,0.291,0.0,13,0,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-26 14:00:00,0.291,0.0,14,0,1,2026,1,[0.291 0.291 0.291 0.291 0.291 0.291]
2026-01-26 15:00:00,0.291,0.0,15,0,1,2026,1,[0.291      0.291      0.291      0.291      0.291      0.29075003]
2026-01-26 16:00:00,0.291,0.0,16,0,1,2026,1,[0.291      0.291      0.291      0.291      0.29075003 0.29075003]
2026-01-26 17:00:00,0.291,0.0,17,0,1,2026,1,[0.291      0.291      0.291      0.29075003 0.29075003 0.29075003]
2026-01-26 18:00:00,0.291,0.0,18,0,1,2026,1,[0.291      0.291      0.29075003 0.29075003 0.29075003 0.29075003]
2026-01-26 19:00:00,0.291,0.0,19,0,1,2026,1,[0.291      0.29075003 0.29075003 0.29075003 0.29075003 0.29075003]
2026-01-26 20:00:00,0.291,0.0,20,0,1,2026,1,[0.29075003 0.29075003 0.29075003 0.29075003 0.29075003 0.29075003]
2026-01-26 21:00:00,0.29075003,0.0,21,0,1,2026,1,[0.29075003 0.29075003 0.29075003 0.29075003 0.29075003 0.29075003]
2026-01-26 22:00:00,0.29075003,0.0,22,0,1,2026,1,[0.29075003 0.29075003 0.29075003 0.29075003 0.29075003 0.29075003]
2026-01-26 23:00:00,0.29075003,0.0,23,0,1,2026,1,[0.29075003 0.29075003 0.29075003 0.29075003 0.29075003 0.29075003]
2026-01-27 00:00:00,0.29075003,0.0,0,1,1,2026,1,[0.29075003 0.29075003 0.29075003 0.29075003 0.29075003 0.29075003]
2026-01-27 01:00:00,0.29075003,0.0,1,1,1,2026,1,[0.29075003 0.29075003 0.29075003 0.29075003 0.29075003 0.29075003]
2026-01-27 02:00:00,0.29075003,0.0,2,1,1,2026,1,[0.29075003 0.29075003 0.29075003 0.29075003 0.29075003 0.29075003]
2026-01-27 03:00:00,0.29075003,0.0,3,1,1,2026,1,[0.29075003 0.29075003 0.29075003 0.29075003 0.29075003 0.29075003]
2026-01-27 04:00:00,0.29075003,0.0,4,1,1,2026,1,[0.29075003 0.29075003 0.29075003 0.29075003 0.29075003 0.29075003]
2026-01-27 05:00:00,0.29075003,0.0,5,1,1,2026,1,[0.29075003 0.29075003 0.29075003 0.29075003 0.29075003 0.29075003]
2026-01-27 06:00:00,0.29075003,0.0,6,1,1,2026,1,[0.29075003 0.29075003 0.29075003 0.29075003 0.29075003 0.2905    ]
2026-01-27 07:00:00,0.29075003,0.0,7,1,1,2026,1,[0.29075003 0.29075003 0.29075003 0.29075003 0.2905     0.2905    ]
2026-01-27 08:00:00,0.29075003,0.0,8,1,1,2026,1,[0.29075003 0.29075003 0.29075003 0.2905     0.2905     0.2905    ]
2026-01-27 09:00:00,0.29075003,0.0,9,1,1,2026,1,[0.29075003 0.29075003 0.2905     0.2905     0.2905     0.2905    ]
2026-01-27 10:00:00,0.29075003,0.0,10,1,1,2026,1,[0.29075003 0.2905     0.2905     0.2905     0.2905     0.2905    ]
2026-01-27 11:00:00,0.29075003,0.0,11,1,1,2026,1,[0.2905 0.2905 0.2905 0.2905 0.2905 0.2905]
2026-01-27 12:00:00,0.2905,0.0,12,1,1,2026,1,[0.2905 0.2905 0.2905 0.2905 0.2905 0.2905]
2026-01-27 13:00:00,0.2905,0.0,13,1,1,2026,1,[0.2905 0.2905 0.2905 0.2905 0.2905 0.2905]
2026-01-27 14:00:00,0.2905,0.3,14,1,1,2026,1,[0.2905 0.2905 0.2905 0.2905 0.2905 0.2905]
2026-01-27 15:00:00,0.2905,0.1,15,1,1,2026,1,[0.2905 0.2905 0.2905 0.2905 0.2905 0.2905]
2026-01-27 16:00:00,0.2905,0.0,16,1,1,2026,1,[0.2905 0.2905 0.2905 0.2905 0.2905 0.2905]
2026-01-27 17:00:00,0.2905,0.0,17,1,1,2026,1,[0.2905 0.2905 0.2905 0.2905 0.2905 0.2905]
2026-01-27 18:00:00,0.2905,0.0,18,1,1,2026,1,[0.2905 0.2905 0.2905 0.2905 0.2905 0.2905]
2026-01-27 19:00:00,0.2905,0.0,19,1,1,2026,1,[0.2905 0.2905 0.2905 0.2905 0.2905 0.2905]
2026-01-27 20:00:00,0.2905,0.0,20,1,1,2026,1,[0.2905 0.2905 0.2905 0.2905 0.2905 0.2905]
2026-01-27 21:00:00,0.2905,0.0,21,1,1,2026,1,[0.2905 0.2905 0.2905 0.2905 0.2905 0.2905]
2026-01-27 22:00:00,0.2905,0.0,22,1,1,2026,1,[0.2905 0.2905 0.2905 0.2905 0.2905 0.2905]
2026-01-27 23:00:00,0.2905,0.0,23,1,1,2026,1,[0.2905 0.2905 0.2905 0.2905 0.2905 0.2905]
2026-01-28 00:00:00,0.2905,0.0,0,2,1,2026,1,[0.2905 0.2905 0.2905 0.2905 0.2905 0.2905]
2026-01-28 01:00:00,0.2905,0.0,1,2,1,2026,1,[0.2905 0.2905 0.2905 0.2905 0.2905 0.2905]
2026-01-28 02:00:00,0.2905,0.0,2,2,1,2026,1,[0.2905  0.2905  0.2905  0.2905  0.2905  0.29025]
2026-01-28 03:00:00,0.2905,0.0,3,2,1,2026,1,[0.2905  0.2905  0.2905  0.2905  0.29025 0.29025]
2026-01-28 04:00:00,0.2905,0.0,4,2,1,2026,1,[0.2905  0.2905  0.2905  0.29025 0.29025 0.29025]
2026-01-28 05:00:00,0.2905,0.0,5,2,1,2026,1,[0.2905  0.2905  0.29025 0.29025 0.29025 0.29025]
2026-01-28 06:00:00,0.2905,0.0,6,2,1,2026,1,[0.2905  0.29025 0.29025 0.29025 0.29025 0.29025]
2026-01-28 07:00:00,0.2905,0.0,7,2,1,2026,1,[0.29025 0.29025 0.29025 0.29025 0.29025 0.29025]
2026-01-28 08:00:00,0.29025,0.0,8,2,1,2026,1,[0.29025 0.29025 0.29025 0.29025 0.29025 0.29025]
2026-01-28 09:00:00,0.29025,0.0,9,2,1,2026,1,[0.29025 0.29025 0.29025 0.29025 0.29025 0.29025]
2026-01-28 10:00:00,0.29025,0.0,10,2,1,2026,1,[0.29025 0.29025 0.29025 0.29025 0.29025 0.29025]
2026-01-28 11:00:00,0.29025,0.0,11,2,1,2026,1,[0.29025 0.29025 0.29025 0.29025 0.29025 0.29025]
2026-01-28 12:00:00,0.29025,0.0,12,2,1,2026,1,[0.29025 0.29025 0.29025 0.29025 0.29025 0.29025]
2026-01-28 13:00:00,0.29025,0.0,13,2,1,2026,1,[0.29025 0.29025 0.29025 0.29025 0.29025 0.29025]
2026-01-28 14:00:00,0.29025,0.0,14,2,1,2026,1,[0.29025 0.29025 0.29025 0.29025 0.29025 0.29025]
2026-01-28 15:00:00,0.29025,0.0,15,2,1,2026,1,[0.29025 0.29025 0.29025 0.29025 0.29025 0.29025]
2026-01-28 16:00:00,0.29025,0.0,16,2,1,2026,1,[0.29025 0.29025 0.29025 0.29025 0.29025 0.29025]
2026-01-28 17:00:00,0.29025,0.0,17,2,1,2026,1,[0.29025 0.29025 0.29025 0.29025 0.29025 0.29025]
2026-01-28 18:00:00,0.29025,0.0,18,2,1,2026,1,[0.29025 0.29025 0.29025 0.29025 0.29025 0.29025]
2026-01-28 19:00:00,0.29025,0.0,19,2,1,2026,1,[0.29025 0.29025 0.29025 0.29025 0.29025 0.29   ]
2026-01-28 20:00:00,0.29025,0.0,20,2,1,2026,1,[0.29025 0.29025 0.29025 0.29025 0.29    0.29   ]
2026-01-28 21:00:00,0.29025,0.0,21,2,1,2026,1,[0.29025 0.29025 0.29025 0.29    0.29    0.29   ]
2026-01-28 22:00:00,0.29025,0.0,22,2,1,2026,1,[0.29025 0.29025 0.29    0.29    0.29    0.29   ]
2026-01-28 23:00:00,0.29025,0.0,23,2,1,2026,1,[0.29025 0.29    0.29    0.29    0.29    0.29   ]
2026-01-29 00:00:00,0.29025,0.0,0,3,1,2026,1,[0.29 0.29 0.29 0.29 0.29 0.29]
2026-01-29 01:00:00,0.29,0.0,1,3,1,2026,1,[0.29 0.29 0.29 0.29 0.29 0.29]
2026-01-29 02:00:00,0.29,0.0,2,3,1,2026,1,[0.29 0.29 0.29 0.29 0.29 0.29]
2026-01-29 03:00:00,0.29,0.0,3,3,1,2026,1,[0.29 0.29 0.29 0.29 0.29 0.29]
2026-01-29 04:00:00,0.29,0.0,4,3,1,2026,1,[0.29 0.29 0.29 0.29 0.29 0.29]
2026-01-29 05:00:00,0.29,0.0,5,3,1,2026,1,[0.29 0.29 0.29 0.29 0.29 0.29]
2026-01-29 06:00:00,0.29,0.0,6,3,1,2026,1,[0.29 0.29 0.29 0.29 0.29 0.29]
2026-01-29 07:00:00,0.29,0.0,7,3,1,2026,1,[0.29       0.29       0.29       0.29       0.29       0.28974998]
2026-01-29 08:00:00,0.29,0.0,8,3,1,2026,1,[0.29       0.29       0.29       0.29       0.28974998 0.28974998]
2026-01-29 09:00:00,0.29,0.0,9,3,1,2026,1,[0.29       0.29       0.29       0.28974998 0.28974998 0.28974998]
2026-01-29 10:00:00,0.29,0.0,10,3,1,2026,1,[0.29       0.29       0.28974998 0.28974998 0.28974998 0.28974998]
2026-01-29 11:00:00,0.29,0.0,11,3,1,2026,1,[0.29       0.28974998 0.28974998 0.28974998 0.28974998 0.28974998]
2026-01-29 12:00:00,0.29,0.0,12,3,1,2026,1,[0.28974998 0.28974998 0.28974998 0.28974998 0.28974998 0.28974998]
2026-01-29 13:00:00,0.28974998,0.0,13,3,1,2026,1,[0.28974998 0.28974998 0.28974998 0.28974998 0.28974998 0.28974998]
2026-01-29 14:00:00,0.28974998,0.0,14,3,1,2026,1,[0.28974998 0.28974998 0.28974998 0.28974998 0.28974998 0.28974998]
2026-01-29 15:00:00,0.28974998,0.0,15,3,1,2026,1,[0.28974998 0.28974998 0.28974998 0.28974998 0.28974998 0.28974998]
2026-01-29 16:00:00,0.28974998,0.0,16,3,1,2026,1,[0.28974998 0.28974998 0.28974998 0.28974998 0.28974998 0.28974998]
2026-01-29 17:00:00,0.28974998,0.0,17,3,1,2026,1,[0.28974998 0.28974998 0.28974998 0.28974998 0.28974998 0.28974998]
2026-01-29 18:00:00,0.28974998,0.0,18,3,1,2026,1,[0.28974998 0.28974998 0.28974998 0.28974998 0.28974998 0.28974998]
2026-01-29 19:00:00,0.28974998,0.0,19,3,1,2026,1,[0.28974998 0.28974998 0.28974998 0.28974998 0.28974998 0.28974998]
2026-01-29 20:00:00,0.28974998,0.0,20,3,1,2026,1,[0.28974998 0.28974998 0.28974998 0.28974998 0.28974998 0.28974998]
2026-01-29 21:00:00,0.28974998,0.0,21,3,1,2026,1,[0.28974998 0.28974998 0.28974998 0.28974998 0.28974998 0.28974998]
2026-01-29 22:00:00,0.28974998,0.0,22,3,1,2026,1,[0.28974998 0.28974998 0.28974998 0.28974998 0.28974998 0.28974998]
2026-01-29 23:00:00,0.28974998,0.0,23,3,1,2026,1,[0.28974998 0.28974998 0.28974998 0.28974998 0.28974998 0.28974998]
2026-01-30 00:00:00,0.28974998,0.0,0,4,1,2026,1,[0.28974998 0.28974998 0.28974998 0.28974998 0.28974998 0.28925   ]
2026-01-30 01:00:00,0.28974998,0.0,1,4,1,2026,1,[0.28974998 0.28974998 0.28974998 0.28974998 0.28925    0.2895    ]
2026-01-30 02:00:00,0.28974998,0.0,2,4,1,2026,1,[0.28974998 0.28974998 0.28974998 0.28925    0.2895     0.2895    ]
2026-01-30 03:00:00,0.28974998,0.0,3,4,1,2026,1,[0.28974998 0.28974998 0.28925    0.2895     0.2895     0.28925   ]
2026-01-30 04:00:00,0.28974998,0.0,4,4,1,2026,1,[0.28974998 0.28925    0.2895     0.2895     0.28925    0.28925   ]
2026-01-30 05:00:00,0.28974998,0.0,5,4,1,2026,1,[0.28925 0.2895  0.2895  0.28925 0.28925 0.28925]
2026-01-30 06:00:00,0.28925,0.0,6,4,1,2026,1,[0.2895  0.2895  0.28925 0.28925 0.28925 0.28925]
2026-01-30 07:00:00,0.2895,0.0,7,4,1,2026,1,[0.2895  0.28925 0.28925 0.28925 0.28925 0.28925]
2026-01-30 08:00:00,0.2895,0.0,8,4,1,2026,1,[0.28925 0.28925 0.28925 0.28925 0.28925 0.28925]
2026-01-30 09:00:00,0.28925,0.0,9,4,1,2026,1,[0.28925 0.28925 0.28925 0.28925 0.28925 0.28925]
2026-01-30 10:00:00,0.28925,0.0,10,4,1,2026,1,[0.28925 0.28925 0.28925 0.28925 0.28925 0.28925]
2026-01-30 11:00:00,0.28925,0.0,11,4,1,2026,1,[0.28925 0.28925 0.28925 0.28925 0.28925 0.28925]
2026-01-30 12:00:00,0.28925,0.0,12,4,1,2026,1,[0.28925 0.28925 0.28925 0.28925 0.28925 0.28925]
2026-01-30 13:00:00,0.28925,0.0,13,4,1,2026,1,[0.28925 0.28925 0.28925 0.28925 0.28925 0.28925]
2026-01-30 14:00:00,0.28925,0.0,14,4,1,2026,1,[0.28925 0.28925 0.28925 0.28925 0.28925 0.28925]
2026-01-30 15:00:00,0.28925,0.0,15,4,1,2026,1,[0.28925 0.28925 0.28925 0.28925 0.28925 0.28925]
2026-01-30 16:00:00,0.28925,0.0,16,4,1,2026,1,[0.28925 0.28925 0.28925 0.28925 0.28925 0.289  ]
2026-01-30 17:00:00,0.28925,0.0,17,4,1,2026,1,[0.28925 0.28925 0.28925 0.28925 0.289   0.289  ]
2026-01-30 18:00:00,0.28925,0.0,18,4,1,2026,1,[0.28925 0.28925 0.28925 0.289   0.289   0.289  ]
2026-01-30 19:00:00,0.28925,0.0,19,4,1,2026,1,[0.28925 0.28925 0.289   0.289   0.289   0.289  ]
2026-01-30 20:00:00,0.28925,0.0,20,4,1,2026,1,[0.28925 0.289   0.289   0.289   0.289   0.289  ]
2026-01-30 21:00:00,0.28925,0.0,21,4,1,2026,1,[0.289   0.289   0.289   0.289   0.289   0.28875]
2026-01-30 22:00:00,0.289,0.0,22,4,1,2026,1,[0.289   0.289   0.289   0.289   0.28875 0.28875]
2026-01-30 23:00:00,0.289,0.0,23,4,1,2026,1,[0.289   0.289   0.289   0.28875 0.28875 0.28875]
2026-01-31 00:00:00,0.289,0.0,0,5,1,2026,1,[0.289   0.289   0.28875 0.28875 0.28875 0.28875]
2026-01-31 01:00:00,0.289,0.0,1,5,1,2026,1,[0.289   0.28875 0.28875 0.28875 0.28875 0.28875]
2026-01-31 02:00:00,0.289,0.0,2,5,1,2026,1,[0.28875 0.28875 0.28875 0.28875 0.28875 0.28875]
2026-01-31 03:00:00,0.28875,0.0,3,5,1,2026,1,[0.28875 0.28875 0.28875 0.28875 0.28875 0.28875]
2026-01-31 04:00:00,0.28875,0.0,4,5,1,2026,1,[0.28875 0.28875 0.28875 0.28875 0.28875 0.28875]
2026-01-31 05:00:00,0.28875,0.0,5,5,1,2026,1,[0.28875 0.28875 0.28875 0.28875 0.28875 0.28875]
2026-01-31 06:00:00,0.28875,0.0,6,5,1,2026,1,[0.28875 0.28875 0.28875 0.28875 0.28875 0.2885 ]
2026-01-31 07:00:00,0.28875,0.0,7,5,1,2026,1,[0.28875 0.28875 0.28875 0.28875 0.2885  0.2885 ]
2026-01-31 08:00:00,0.28875,0.0,8,5,1,2026,1,[0.28875 0.28875 0.28875 0.2885  0.2885  0.2885 ]
2026-01-31 09:00:00,0.28875,0.0,9,5,1,2026,1,[0.28875 0.28875 0.2885  0.2885  0.2885  0.2885 ]
2026-01-31 10:00:00,0.28875,0.0,10,5,1,2026,1,[0.28875 0.2885  0.2885  0.2885  0.2885  0.2885 ]
2026-01-31 11:00:00,0.28875,0.0,11,5,1,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-01-31 12:00:00,0.2885,0.0,12,5,1,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-01-31 13:00:00,0.2885,0.0,13,5,1,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-01-31 14:00:00,0.2885,0.0,14,5,1,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-01-31 15:00:00,0.2885,0.0,15,5,1,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-01-31 16:00:00,0.2885,0.0,16,5,1,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-01-31 17:00:00,0.2885,0.0,17,5,1,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-01-31 18:00:00,0.2885,0.0,18,5,1,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-01-31 19:00:00,0.2885,0.0,19,5,1,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-01-31 20:00:00,0.2885,0.0,20,5,1,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-01-31 21:00:00,0.2885,0.0,21,5,1,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-01-31 22:00:00,0.2885,0.0,22,5,1,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-01-31 23:00:00,0.2885,0.0,23,5,1,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-02-01 00:00:00,0.2885,0.0,0,6,2,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-02-01 01:00:00,0.2885,0.0,1,6,2,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-02-01 02:00:00,0.2885,0.0,2,6,2,2026,1,[0.2885  0.2885  0.2885  0.2885  0.2885  0.28825]
2026-02-01 03:00:00,0.2885,0.0,3,6,2,2026,1,[0.2885  0.2885  0.2885  0.2885  0.28825 0.28825]
2026-02-01 04:00:00,0.2885,0.0,4,6,2,2026,1,[0.2885  0.2885  0.2885  0.28825 0.28825 0.28825]
2026-02-01 05:00:00,0.2885,0.0,5,6,2,2026,1,[0.2885  0.2885  0.28825 0.28825 0.28825 0.28825]
2026-02-01 06:00:00,0.2885,0.0,6,6,2,2026,1,[0.2885  0.28825 0.28825 0.28825 0.28825 0.28825]
2026-02-01 07:00:00,0.2885,0.0,7,6,2,2026,1,[0.28825 0.28825 0.28825 0.28825 0.28825 0.28825]
2026-02-01 08:00:00,0.28825,0.0,8,6,2,2026,1,[0.28825 0.28825 0.28825 0.28825 0.28825 0.2885 ]
2026-02-01 09:00:00,0.28825,0.0,9,6,2,2026,1,[0.28825 0.28825 0.28825 0.28825 0.2885  0.28875]
2026-02-01 10:00:00,0.28825,0.0,10,6,2,2026,1,[0.28825 0.28825 0.28825 0.2885  0.28875 0.28875]
2026-02-01 11:00:00,0.28825,0.0,11,6,2,2026,1,[0.28825 0.28825 0.2885  0.28875 0.28875 0.28875]
2026-02-01 12:00:00,0.28825,0.0,12,6,2,2026,1,[0.28825 0.2885  0.28875 0.28875 0.28875 0.28875]
2026-02-01 13:00:00,0.28825,0.0,13,6,2,2026,1,[0.2885  0.28875 0.28875 0.28875 0.28875 0.2885 ]
2026-02-01 14:00:00,0.2885,0.0,14,6,2,2026,1,[0.28875 0.28875 0.28875 0.28875 0.2885  0.2885 ]
2026-02-01 15:00:00,0.28875,0.0,15,6,2,2026,1,[0.28875 0.28875 0.28875 0.2885  0.2885  0.2885 ]
2026-02-01 16:00:00,0.28875,0.0,16,6,2,2026,1,[0.28875 0.28875 0.2885  0.2885  0.2885  0.2885 ]
2026-02-01 17:00:00,0.28875,0.0,17,6,2,2026,1,[0.28875 0.2885  0.2885  0.2885  0.2885  0.2885 ]
2026-02-01 18:00:00,0.28875,0.0,18,6,2,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-02-01 19:00:00,0.2885,0.0,19,6,2,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-02-01 20:00:00,0.2885,0.0,20,6,2,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-02-01 21:00:00,0.2885,0.0,21,6,2,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-02-01 22:00:00,0.2885,0.0,22,6,2,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-02-01 23:00:00,0.2885,0.0,23,6,2,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-02-02 00:00:00,0.2885,0.0,0,0,2,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-02-02 01:00:00,0.2885,0.0,1,0,2,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-02-02 02:00:00,0.2885,0.0,2,0,2,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-02-02 03:00:00,0.2885,0.0,3,0,2,2026,1,[0.2885 0.2885 0.2885 0.2885 0.2885 0.2885]
2026-02-02 04:00:00,0.2885,0.0,4,0,2,2026,1,[0.2885  0.2885  0.2885  0.2885  0.2885  0.28825]
2026-02-02 05:00:00,0.2885,0.0,5,0,2,2026,1,[0.2885  0.2885  0.2885  0.2885  0.28825 0.28825]
2026-02-02 06:00:00,0.2885,0.0,6,0,2,2026,1,[0.2885  0.2885  0.2885  0.28825 0.28825 0.28825]
2026-02-02 07:00:00,0.2885,0.0,7,0,2,2026,1,[0.2885  0.2885  0.28825 0.28825 0.28825 0.28825]
